date,information_coefficient,p_value
2019-05-09,0.4482591537083436,3.6805150994616736e-06
2019-05-10,0.40236788248570277,4.0060395684644114e-05
2019-05-13,0.42158381628190167,1.537669528361196e-05
2019-05-14,0.42901771767751146,1.0448472369374285e-05
2019-05-15,0.39258777550382845,6.37942304051784e-05
2019-05-16,0.3442992942256565,0.0005176958657243673
2019-05-17,0.19266300709599676,0.057348827378925944
2019-05-20,0.17325580654004805,0.08799568309391168
2019-05-21,0.25515623306492224,0.01122460222772837
2019-05-22,0.15775044788299575,0.12081938973782894
2019-05-23,0.16084896939094284,0.1136007049755382
2019-05-24,0.11908906017889817,0.24282408898352215
2019-05-28,-0.17164916575814954,0.09102689769045863
2019-05-29,-0.16073420933509294,0.11386196158679038
2019-05-30,-0.26760132356597743,0.007724118280515228
2019-05-31,-0.2991220855727483,0.002771696531841873
2019-06-03,-0.18009040542177507,0.07598574240397153
2019-06-04,0.013790333377962241,0.892792041244639
2019-06-05,-0.14021766157259527,0.16848511020184795
2019-06-06,-0.13247773336138577,0.19347226439342732
2019-06-07,-0.1515151515151515,0.13641071680877268
2019-06-10,0.051036347059911114,0.6177251033957605
2019-06-11,-0.04329641884870161,0.672067693599826
2019-06-12,-0.25488845960127254,0.011313126849375587
2019-06-13,-0.1380372205114473,0.1752696624555244
2019-06-14,-0.23822274926840462,0.01816972105544383
2019-06-17,-0.12330968001071091,0.22640787514375169
2019-06-18,-0.028734642873081754,0.7788126572900587
2019-06-19,-0.2306868389342616,0.022295334000622714
2019-06-20,-0.2043430305580526,0.04356131670301235
2019-06-21,-0.27192395233632344,0.006756563107591888
2019-06-24,-0.3343661738359823,0.0007654711409495659
2019-06-25,-0.3088256858507227,0.0019748213973348264
2019-06-26,-0.2421373422846177,0.016299276440194223
2019-06-27,-0.15475393531358184,0.12813156967532977
2019-06-28,-0.09120236660737396,0.3717841116076457
2019-07-01,-0.16263412581527456,0.10959628209374839
2019-07-02,-0.11973936716204756,0.24024242136653023
2019-07-03,-0.09470892386945405,0.353600447218409
2019-07-05,-0.05087058253479461,0.6188689637652764
2019-07-08,-0.04584664231203259,0.6539575049267587
2019-07-09,-0.031004341755446314,0.7618425097439355
2019-07-10,0.03980261270393817,0.6971840914781814
2019-07-11,0.1642535177144897,0.10605949820639692
2019-07-12,0.19938284592187386,0.049036431138189104
2019-07-15,0.16207307665334172,0.11084280150868346
2019-07-16,0.19898756128505757,0.04949617706333407
2019-07-17,0.24932897245121102,0.013294005113987744
2019-07-18,0.25986139535476793,0.009764939689485073
2019-07-19,0.20102774005572238,0.047161016604821755
2019-07-22,0.22484682720323365,0.02602121966745879
2019-07-23,0.2663389629516286,0.008028826345351852
2019-07-24,0.2975026936735331,0.0029297912111023562
2019-07-25,0.27027905820247494,0.007111324555402096
2019-07-26,0.30653048473372474,0.0021418805363510336
2019-07-29,0.36371924589892185,0.00023198928571832863
2019-07-30,0.3615260537204572,0.0002546585804932382
2019-07-31,0.3884691646105489,7.726804046681712e-05
2019-08-01,0.32017418026254546,0.0013092568363226372
2019-08-02,0.3702223157304158,0.00017526490459461716
2019-08-05,0.32310693724537615,0.001174261244785013
2019-08-06,0.22544612971711644,0.025615942797421125
2019-08-07,0.18577740374500312,0.0670283288682317
2019-08-08,-0.17278401519933184,0.08887737317937569
2019-08-09,-0.38359823779558677,9.660703040816247e-05
2019-08-12,-0.48203686348016245,5.018531041601589e-07
2019-08-13,-0.4116634470095442,2.5393533252570016e-05
2019-08-14,-0.5286804506244859,2.198142989502301e-08
2019-08-15,-0.6022543975415845,5.3776333624351607e-11
2019-08-16,-0.5589898564861745,2.2029932408024893e-09
2019-08-19,-0.4532193383445223,2.7832644762832635e-06
2019-08-20,-0.4645678327563452,1.4442510409832421e-06
2019-08-21,-0.49032508973598804,2.97656642637742e-07
2019-08-22,-0.4884634266077564,3.3511467904194954e-07
2019-08-23,-0.44823365147371025,3.685764886503222e-06
2019-08-26,-0.4737103838723868,8.366737574346613e-07
2019-08-27,-0.5105101084482526,7.861691847158259e-08
2019-08-28,-0.4794483866648815,5.891321149665046e-07
2019-08-29,-0.39805800483267345,4.926525639808335e-05
2019-08-30,-0.27186019674974016,0.006770016317968932
2019-09-03,-0.3047963327786597,0.002276448034334276
2019-09-04,-0.24220109787120092,0.016270245961503546
2019-09-05,-0.02993324790084731,0.7698373977221026
2019-09-06,-0.14459129481220792,0.1554645407332025
2019-09-09,0.1623918545862581,0.110133207228456
2019-09-10,0.37295105483618,0.00015553456298481776
2019-09-11,0.3522177380792991,0.00037550091807353486
2019-09-12,0.18053669452785798,0.07524973236932407
2019-09-13,0.19826074759800824,0.05035080339452079
2019-09-16,0.14297190291299272,0.16019497608285016
2019-09-17,0.02915542974453136,0.7756583927790663
2019-09-18,-0.08443152331223024,0.4084736817192067
2019-09-19,-0.08401073644078061,0.41082172242860615
2019-09-20,-0.21145815402074603,0.036602705185762884
2019-09-23,-0.3531995741126816,0.0003606313787890213
2019-09-24,-0.4930028243724856,2.506891798617815e-07
2019-09-25,-0.3243820489770416,0.0011196191595639153
2019-09-26,-0.429884793655044,9.98207956943223e-06
2019-09-27,-0.39720367997245754,5.130975262548256e-05
2019-09-30,-0.47387614839750325,8.283118102583685e-07
2019-10-01,-0.5180332676650791,4.6804054000858346e-08
2019-10-02,-0.5203539710167103,3.9783118581302927e-08
2019-10-03,-0.5822861478237029,3.1926412351339303e-10
2019-10-04,-0.6574539844053834,1.9313712726412877e-13
2019-10-07,-0.6471893349654764,6.003213214692049e-13
2019-10-08,-0.6246453595496305,6.2658852684374885e-12
2019-10-09,-0.6488597313339581,5.006257246581093e-13
2019-10-10,-0.6093057654176947,2.7826180926694868e-11
2019-10-11,-0.5708228933560302,8.415793201879071e-10
2019-10-14,-0.5189385969945616,4.393497653727131e-08
2019-10-15,-0.4111023978476114,2.6112005082355814e-05
2019-10-16,-0.40106726851940394,4.265331104940888e-05
2019-10-17,-0.4108601266185949,2.6428098516672368e-05
2019-10-18,-0.40748108052968135,3.1227128346328056e-05
2019-10-21,-0.2925042556854044,0.0034701253001907907
2019-10-22,-0.17590803894191226,0.08316762801528232
2019-10-23,-0.24503184591549831,0.0150255697695706
2019-10-24,-0.3567571358440283,0.00031117622413419756
2019-10-25,-0.26304917468393163,0.008873223906900542
2019-10-28,-0.2544421704951896,0.011462024037998314
2019-10-29,-0.24004615904468626,0.017276631561935814
2019-10-30,-0.27446142468233775,0.006239964862500863
2019-10-31,-0.3372861797014963,0.0006832481326559563
2019-11-01,-0.16663797665270416,0.10101471781300946
2019-11-04,-0.03615579315137488,0.723753118800069
2019-11-05,0.05111285376381104,0.617197475186438
2019-11-06,-0.0033726705302552134,0.9737069327572415
2019-11-07,-0.0053490937143367175,0.9583101547423063
2019-11-08,0.0017787808656733546,0.9861309841449322
2019-11-11,0.06299689510293338,0.5377306083394988
2019-11-12,0.001447251815440328,0.9887157012550905
2019-11-13,-0.07201193504580837,0.48102763833481943
2019-11-14,-0.07203743728044168,0.48087191281008146
2019-11-15,-0.14051093727087835,0.16758757898207663
2019-11-18,-0.14016665710332865,0.16864156438313385
2019-11-19,-0.09613704900891938,0.34635611880325956
2019-11-20,-0.047364025272714515,0.6432754973085659
2019-11-21,0.009416700138349622,0.9266769623577142
2019-11-22,0.1131980439786036,0.267086528438564
2019-11-25,0.17729791072942766,0.08072323972835664
2019-11-26,0.13456891660131717,0.18647147924946977
2019-11-27,0.11392485766565293,0.2640074506700261
2019-11-29,0.12761955766374028,0.2104652932470255
2019-12-02,0.26642822077284517,0.008006938464539723
2019-12-03,0.2181397394946732,0.03094152499297538
2019-12-04,0.19486895039177804,0.05450150732652172
2019-12-05,0.23967637664250327,0.01745462008772439
2019-12-06,0.2324337420066433,0.021273656017007935
2019-12-09,0.29332032719367035,0.0033762237099345736
2019-12-10,0.2819590816645308,0.004912028115775899
2019-12-11,0.29727317356183336,0.0029528418407158722
2019-12-12,0.21201920318267886,0.036096100355118774
2019-12-13,0.2026343808376209,0.04538693156414408
2019-12-16,0.32254588808344326,0.001199063218824574
2019-12-17,0.3789440799750078,0.00011920369747242166
2019-12-18,0.36744257215538506,0.00019772530890118146
2019-12-19,0.39192471740336243,6.580413349337866e-05
2019-12-20,0.39581380818494216,5.480574610065143e-05
2019-12-23,0.3996136411453053,4.5736306292505875e-05
2019-12-24,0.31071285121358755,0.0018463813244003805
2019-12-26,0.42335622158891667,1.4034977744322942e-05
2019-12-27,0.41060510427226177,2.676469496725664e-05
2019-12-30,0.40875619226134685,2.9327692965953194e-05
2019-12-31,0.322851914899043,0.0011854764478728221
2020-01-02,0.34048671014797666,0.0006024664612303453
2020-01-03,0.41800075231592165,1.8464750018981693e-05
2020-01-06,0.4545327034281378,2.5828681226397865e-06
2020-01-07,0.3997156500838385,4.551334718896372e-05
2020-01-08,0.3098585263533717,0.0019035602388293483
2020-01-09,0.33000529171368637,0.0009051914905332211
2020-01-10,0.31095512244260404,0.001830451530861774
2020-01-13,0.3139516350120179,0.0016434452853055057
2020-01-14,0.377235430254576,0.00012866445681698473
2020-01-15,0.38486059840993564,9.120390311677245e-05
2020-01-16,0.35856779450299325,0.00028848011181189284
2020-01-17,0.32660074339013956,0.001030028638374513
2020-01-21,0.26471957105241345,0.008435194544847114
2020-01-22,0.15755918112324593,0.12127630512144708
2020-01-23,0.11207594565473798,0.27188775635758916
2020-01-24,0.1245592895077431,0.2217006327055577
2020-01-27,0.1816587928517236,0.07342448392721501
2020-01-28,-0.016493570249093075,0.8719405980941107
2020-01-29,0.0889581699596427,0.3837156619788292
2020-01-30,0.15966311548049397,0.11632286436658924
2020-01-31,0.26165930289641626,0.009252807418931978
2020-02-03,0.19769969843607543,0.05101880776869453
2020-02-04,0.10658021409125974,0.29623956081542635
2020-02-05,0.16672723447392074,0.10082959496445365
2020-02-06,0.13470917889180037,0.18600859584133933
2020-02-07,0.16643395877563769,0.10143885652320953
2020-02-10,0.13359983168525139,0.18969248876964148
2020-02-11,0.11026528699577298,0.27975716869642564
2020-02-12,0.1428443917398262,0.1605719503249678
2020-02-13,0.058266230578454425,0.5687523117018638
2020-02-14,0.06754904398497917,0.5086911812365429
2020-02-18,0.07591377694470476,0.45751875899314076
2020-02-19,0.03236871130832839,0.7516947693458911
2020-02-20,0.05363757499250871,0.5998961214051115
2020-02-21,0.15118362246491845,0.13728060114506574
2020-02-24,0.1718021791659494,0.09073469706276548
2020-02-25,0.13209519984188614,0.19477318471258165
2020-02-26,0.20010965960892318,0.04820029877031589
2020-02-27,0.2924277489815045,0.003479047398895826
2020-02-28,0.22052419843288765,0.02910910780677895
2020-03-02,0.15196144062123443,0.13524633926680163
2020-03-03,0.11483018699513545,0.26020592951844257
2020-03-04,0.05301277024399263,0.6041576292524387
2020-03-05,0.0793820808548349,0.4371664734300056
2020-03-06,0.19610580877149356,0.05295649779056203
2020-03-09,0.04856263030048007,0.6348884760093456
2020-03-10,-0.018597504606341127,0.8557715325307979
2020-03-11,-0.15124737805150174,0.13711298949823605
2020-03-12,-0.08036391688821733,0.43149958691059664
2020-03-13,0.17696638167919462,0.08130102513490729
2020-03-16,0.18462980318650418,0.06876340162171293
2020-03-17,0.14313766743810924,0.15970589456192996
2020-03-18,-0.3184017749555304,0.0013975254213044784
2020-03-19,-0.0507303202443114,0.6198375560107614
2020-03-20,0.04226357834605257,0.6794566985991962
2020-03-23,-0.0921204470541731,0.3669690243427458
2020-03-24,0.08379396744639747,0.41203439182722024
2020-03-25,0.3724792634954638,0.00015879162638674331
2020-03-26,0.23069959005157825,0.022287727002378712
2020-03-27,0.01677409483005948,0.8697815262394617
2020-03-30,-0.12227683950806187,0.23035118868163348
2020-03-31,0.02401672946591945,0.8144130052135348
2020-04-01,-0.021606768293071676,0.8327496876529411
2020-04-02,-0.007669797065967905,0.9402512960223792
2020-04-03,0.013165528629446152,0.8976224084778055
2020-04-06,0.16185630765895861,0.11132735159310445
2020-04-07,0.23892406072082065,0.017821624339488744
2020-04-08,0.26285790792418184,0.008924634171679005
2020-04-09,0.3814177967344388,0.00010664581417472245
2020-04-13,0.43999642968715125,5.806082727127412e-06
2020-04-14,0.42030870455023617,1.6415401732816363e-05
2020-04-15,0.25977213753355133,0.009791000178947797
2020-04-16,0.044852055161333504,0.6609973764150087
2020-04-17,-0.0025055945527226817,0.9804650274258991
2020-04-20,-0.03731614482719048,0.7152619529335194
2020-04-21,-0.10392798168939552,0.3084903398109642
2020-04-22,-0.250068537255577,0.013014201552901101
2020-04-23,-0.1355762548693329,0.1831656815538157
2020-04-24,-0.44269966655828213,5.008206432713938e-06
2020-04-27,-0.46566442884557757,1.3538365633619493e-06
2020-04-28,-0.14409400123685837,0.15690595419685396
2020-04-29,0.23666711295577275,0.018962835386242126
2020-04-30,0.058457497338204246,0.5674819113947014
2020-05-01,-0.13125362609898691,0.19765741638356737
2020-05-04,-0.483158961804028,4.679628999807877e-07
2020-05-05,-0.6450343961389616,7.575569445610844e-13
2020-05-06,-0.712959598084782,1.792865885673021e-16
2020-05-07,-0.7471325924934171,1.0077056285391068e-18
2020-05-08,-0.6505301277024399,4.1701524192088294e-13
2020-05-11,-0.585021645021645,2.0330136474417024e-10
2020-05-12,-0.48807668521954234,2.9829813660903345e-07
2020-05-13,-0.5842671614100184,2.1722143527419668e-10
2020-05-14,-0.592195423623995,1.073840881713359e-10
2020-05-15,-0.609882498453927,2.0776093174444686e-11
2020-05-18,-0.33623995052566474,0.0006672472425655902
2020-05-19,-0.38286951144094,9.182038542399708e-05
2020-05-20,-0.22195423623995048,0.027245136114412056
2020-05-21,-0.04654298082869511,0.6473379842825572
2020-05-22,-0.0664935064935065,0.513160888876926
2020-05-26,0.36525664811379094,0.00020128206770472562
2020-05-27,0.5073716759431045,8.339248479595582e-08
2020-05-28,0.43909709338280767,5.451656432554485e-06
2020-05-29,0.22716141001855286,0.023748777188234753
2020-06-01,0.3973407544836116,4.65597865913694e-05
2020-06-02,0.520482374768089,3.349958582116582e-08
2020-06-03,0.6613110698824985,9.306236448904051e-14
2020-06-04,0.6946444032158319,1.5292657239847852e-15
2020-06-05,0.6949907235621521,1.461088828970383e-15
2020-06-08,0.709016697588126,2.1794009222835634e-16
2020-06-09,0.7192331478045763,5.070741845264401e-17
2020-06-10,0.679047619047619,1.1180808259617274e-14
2020-06-11,0.5323191094619666,1.4216163551668383e-08
2020-06-12,0.6192207792207792,8.371284284055778e-12
2020-06-15,0.5769696969696969,4.086369235926554e-10
2020-06-16,0.5548917748917749,2.5229118963082517e-09
2020-06-17,0.5117872603586889,6.160059979797494e-08
2020-06-18,0.6230426716141002,5.720402876458187e-12
2020-06-19,0.5023005565862708,1.1746853019568644e-07
2020-06-22,0.40519480519480516,3.177787240587114e-05
2020-06-23,0.299604205318491,0.0025894232657349345
2020-06-24,0.13520098948670375,0.18211097328540765
2020-06-25,0.24441558441558442,0.014763934975570858
2020-06-26,0.16463821892393318,0.10342780600625467
2020-06-29,0.27186147186147186,0.006486781777469109
2020-06-30,0.333147804576376,0.0007531123438320888
2020-07-01,0.29423623995052567,0.0031148946704631637
2020-07-02,0.32849721706864565,0.000901387752439821
2020-07-06,0.2881014223871367,0.003831077209337439
2020-07-07,0.15220779220779218,0.1325833366020422
2020-07-08,0.11930735930735929,0.23950557024598507
2020-07-09,-0.1832529375386518,0.06943259132238423
2020-07-10,-0.15580705009276438,0.12356205608471518
2020-07-13,-0.1816202844774273,0.07199605921529191
2020-07-14,-0.07204700061842918,0.47852551813799316
2020-07-15,0.21572047000618427,0.03199693689072927
2020-07-16,0.16142238713667284,0.11043936188960914
2020-07-17,0.1685343228200371,0.09540523883357278
2020-07-20,0.01636363636363636,0.8722831612064871
2020-07-21,0.22550401978973408,0.024817518022247163
2020-07-22,0.30871985157699444,0.001877042548776057
2020-07-23,0.3632158317872603,0.0002198141352115048
2020-07-24,0.2591341991341991,0.009597352361234535
2020-07-27,0.1913419913419913,0.0577990577256816
2020-07-28,0.30791589363017935,0.0019318566844296473
2020-07-29,0.22795299938157082,0.023252362790794862
2020-07-30,0.0823747680890538,0.4176022317383066
2020-07-31,0.1579715522572665,0.11836861721271831
2020-08-03,0.20785405071119356,0.038974047151356966
2020-08-04,0.21854050711193568,0.029767101054096717
2020-08-05,0.1301917130488559,0.19899721385123384
2020-08-06,-0.0477056277056277,0.6391384180303837
2020-08-07,-0.015522572665429809,0.8787962970713659
2020-08-10,0.21667285095856523,0.031228617717447255
2020-08-11,0.35445887445887436,0.0003186537006058553
2020-08-12,0.14128633271490412,0.16303523178760598
2020-08-13,0.05920841063698206,0.5604687375869026
2020-08-14,0.17395176252319108,0.08507477564341215
2020-08-17,-0.13996289424860853,0.16705204321245645
2020-08-18,-0.1843908472479901,0.06768995491474347
2020-08-19,-0.174025974025974,0.084939709302631
2020-08-20,-0.07402597402597402,0.4664943761201378
2020-08-21,-0.03016697588126159,0.7669146827985757
2020-08-24,0.10112554112554112,0.31926782916327096
2020-08-25,0.07466914038342609,0.4626201466591029
2020-08-26,-0.07012987012987013,0.4903379877355306
2020-08-27,0.015559678416821274,0.8785087792227113
2020-08-28,0.12098948670377241,0.23289704944099193
2020-08-31,0.0011379097093382807,0.9910812183383781
2020-09-01,-0.07277674706246134,0.47406971603905956
2020-09-02,-0.23158936301793442,0.02108431966957198
2020-09-03,0.09844155844155844,0.3323463410226114
2020-09-04,0.24144712430426715,0.01605807068152849
2020-09-08,0.37533704390847245,0.00012915172318909914
2020-09-09,0.08588744588744587,0.3979548045818241
2020-09-10,0.23464440321583177,0.019399184482730272
2020-09-11,0.3683240568954855,0.00017612977623933254
2020-09-14,0.48672850958565245,3.2513935638571133e-07
2020-09-15,0.3470377241805813,0.0004329111499467132
2020-09-16,0.4774891774891774,5.810902901796969e-07
2020-09-17,0.513469387755102,5.482540066717446e-08
2020-09-18,0.45505256648113784,2.22199697161576e-06
2020-09-21,0.2686332714904143,0.0071767484187066745
2020-09-22,0.18346320346320344,0.06910787908803674
2020-09-23,0.028633271490414346,0.7784520267334079
2020-09-24,0.05841682127396413,0.5657316732851497
2020-09-25,0.049919604205318484,0.6236444620324293
2020-09-28,0.25123067408781696,0.012130161589880603
2020-09-29,0.10620902906617191,0.2954187722325545
2020-09-30,0.15465677179962894,0.1263923382617227
2020-10-01,-0.11084724799010513,0.2747104893621508
2020-10-02,0.02807668521954236,0.7826510294234503
2020-10-05,0.019777365491651204,0.845939331640224
2020-10-06,0.3624242424242424,0.00022741743834102217
2020-10-07,0.36975881261595545,0.00016539313050699798
2020-10-08,0.4793073593073593,5.19040935360434e-07
2020-10-09,-0.2539764996907854,0.01119092533053471
2020-10-12,-0.47877551020408154,5.365083762120402e-07
2020-10-13,-0.46075448361162646,1.5944374364584445e-06
2020-10-14,-0.42546691403834264,1.1330951304016999e-05
2020-10-15,-0.46909090909090906,9.70820678788433e-07
2020-10-16,-0.5539022881880025,2.728946911228373e-09
2020-10-19,-0.5294001236858379,1.7616140426856085e-08
2020-10-20,-0.5205936920222634,3.323567088050699e-08
2020-10-21,-0.5106493506493506,6.66287951268719e-08
2020-10-22,-0.38721088435374146,7.514431245752727e-05
2020-10-23,-0.4744588744588744,7.004137112244229e-07
2020-10-26,-0.5507854050711193,3.4887075043030226e-09
2020-10-27,-0.6102411873840445,2.007421365434088e-11
2020-10-28,-0.5291403834260977,1.7953743250731332e-08
2020-10-29,-0.5045021645021645,1.0130226324455725e-07
2020-10-30,-0.40254792826221397,3.6182239309808264e-05
2020-11-02,-0.4080766852195423,2.7555325969666406e-05
2020-11-03,-0.4609647495361781,1.5748616448422088e-06
2020-11-04,-0.5912430426716141,1.1698562990176703e-10
2020-11-05,-0.5783055040197896,3.644235428228547e-10
2020-11-06,-0.6243290043290043,5.026453599220937e-12
2020-11-09,-0.39809523809523806,4.490096697669644e-05
2020-11-10,-0.2069511440940012,0.039850704299078395
2020-11-11,-0.3631292517006802,0.0002206341540539426
2020-11-12,-0.36489795918367346,0.00020443081385589247
2020-11-13,-0.2863079777365492,0.004066598444355844
2020-11-16,-0.16766852195423623,0.09714422568319997
2020-11-17,-0.12301793444650587,0.2250986654557648
2020-11-18,-0.1084230055658627,0.2854090215717348
2020-11-19,-0.07482993197278912,0.46165435736498683
2020-11-20,0.023116883116883116,0.8203310211950868
2020-11-23,0.025058750773036487,0.8055246975059397
2020-11-24,0.2534446505875077,0.01136771841223816
2020-11-25,0.19135435992578848,0.057782574596538246
2020-11-27,0.09532467532467533,0.3479555184787563
2020-11-30,-0.10218923933209646,0.3141776718611633
2020-12-01,-0.13490414347557203,0.1830815015956477
2020-12-02,-0.04577612863327149,0.652769440905825
2020-12-03,0.08500927643784786,0.40281452198674506
2020-12-04,-0.12611008039579466,0.21356727095807135
2020-12-07,-0.09787260358688929,0.3351618976716304
2020-12-08,-0.06408163265306122,0.5285934094983142
2020-12-09,0.0649721706864564,0.5228682762176151
2020-12-10,0.02578849721706864,0.7999779335854139
2020-12-11,-0.013197278911564624,0.8968439632418245
2020-12-14,-0.17974025974025976,0.075041886488965
2020-12-15,-0.1428200371057514,0.15847044902298194
2020-12-16,-0.13980210265924553,0.16754501133999467
2020-12-17,-0.04358688930117501,0.6683745751665231
2020-12-18,-0.008930117501546072,0.9300937986938014
2020-12-21,0.0149165120593692,0.8834946229067231
2020-12-22,-0.05672232529375386,0.5770755230013629
2020-12-23,0.07672232529375386,0.45037143258418
2020-12-24,-0.07308596165739023,0.47218845761605044
2020-12-28,-0.03163883735312306,0.755890147532573
2020-12-29,-0.012368583797155226,0.9032890553390921
2020-12-30,0.09047619047619047,0.37313193430722935
2020-12-31,0.16160791589363016,0.11002505453426147
2021-01-04,0.053630179344465054,0.5980434617539341
2021-01-05,0.005442176870748299,0.9573640775928292
2021-01-06,0.18188002473716758,0.07158320459348125
2021-01-07,0.1067903525046382,0.292768382761874
2021-01-08,0.03944341372912801,0.6982945829647311
2021-01-11,0.05320964749536178,0.6009212078116116
2021-01-12,0.11053803339517626,0.27605989095719363
2021-01-13,0.14853432282003712,0.14229971711818093
2021-01-14,0.1657142857142857,0.10116105369190662
2021-01-15,0.043426097711811995,0.6695263990140325
2021-01-19,-0.06471243042671614,0.5245348628977338
2021-01-20,-0.12609771181199753,0.2136125444671473
2021-01-21,-0.38280766852195425,9.208105104469874e-05
2021-01-22,-0.4228076685219542,1.3021844841900365e-05
2021-01-25,-0.41978973407544834,1.5226905865962746e-05
2021-01-26,-0.44536796536796536,3.851911598308208e-06
2021-01-27,-0.2685837971552257,0.007187808764153218
2021-01-28,-0.23682127396413108,0.018270317561971006
2021-01-29,-0.3083116883116883,0.0019046930036664622
2021-02-01,-0.4362646876932591,6.363404106114015e-06
2021-02-02,-0.5094495980210266,7.235301191483239e-08
2021-02-03,-0.4787631416202844,5.369211580479784e-07
2021-02-04,-0.5732220160791589,5.619194079604542e-10
2021-02-05,-0.4791960420531849,5.22651639386676e-07
2021-02-08,-0.5484972170686455,4.1713868315079595e-09
2021-02-09,-0.4313914656771799,8.276395828694568e-06
2021-02-10,-0.4837353123067409,3.9316588164220154e-07
2021-02-11,-0.5561162646876933,2.288535358268726e-09
2021-02-12,-0.5723685837971553,6.038565792989581e-10
2021-02-16,-0.5343599257884972,1.22220966672167e-08
2021-02-17,-0.5240816326530612,2.590287528915298e-08
2021-02-18,-0.486221397649969,3.3581735450099504e-07
2021-02-19,-0.4826963512677798,4.1978942294254284e-07
2021-02-22,-0.48244897959183675,4.263760757501492e-07
2021-02-23,-0.4290538033395176,9.375123951732878e-06
2021-02-24,-0.4948794063079777,1.9203129289508474e-07
2021-02-25,-0.35171304885590593,0.00035722188232519415
2021-02-26,-0.5821645021645021,2.6101946326352025e-10
2021-03-01,-0.5777241805813234,3.830682959325081e-10
2021-03-02,-0.4748670377241806,6.830851292986228e-07
2021-03-03,-0.2390228818800247,0.017186665732611937
2021-03-04,-0.05704390847247989,0.5749145834416809
2021-03-05,-0.08310451453308595,0.4134748964005607
2021-03-08,0.08061842918985776,0.42763323697580147
2021-03-09,2.473716759431045e-05,0.9998061094690209
2021-03-10,0.03555967841682127,0.7267654940944979
2021-03-11,-0.07933209647495362,0.43506669930531394
2021-03-12,-0.06749536178107605,0.5068190664734773
2021-03-15,-0.0868769325912183,0.39252095242132135
2021-03-16,-0.0428447742733457,0.6736970570124061
2021-03-17,-0.1884230055658627,0.06179805041408853
2021-03-18,-0.19406307977736545,0.05426433214287474
2021-03-19,-0.32361162646876934,0.0010854348376997099
2021-03-22,-0.1946567717996289,0.05351720760235748
2021-03-23,-0.05684601113172541,0.576243946614184
2021-03-24,0.05719233147804576,0.5739184990133639
2021-03-25,0.196734693877551,0.050968577941737814
2021-03-26,0.21640074211502783,0.03144653055194792
2021-03-29,0.3307854050711193,0.0008253926679875141
2021-03-30,0.19487940630797773,0.05323922509396334
2021-03-31,0.07854050711193568,0.4396773903592789
2021-04-01,-0.0844774273345702,0.4057746782923157
2021-04-05,-0.1520964749536178,0.1328701422802058
2021-04-06,-0.12893011750154607,0.2034221838258969
2021-04-07,-0.0895238095238095,0.37820466425719546
2021-04-08,-0.10022263450834877,0.323629995692686
2021-04-09,-0.25971552257266545,0.009430879253785465
2021-04-12,-0.3303772418058132,0.000838504343111765
2021-04-13,-0.3414718614718614,0.0005421124637177086
2021-04-14,-0.30893011750154603,0.0018629404862797489
2021-04-15,-0.15636363636363637,0.12221017022552358
2021-04-16,-0.1135064935064935,0.26328874953204623
2021-04-19,-0.1607792207792208,0.11188502456810127
2021-04-20,-0.022968460111317254,0.8214653831305679
2021-04-21,-0.11584415584415583,0.25351837732117366
2021-04-22,-0.032714904143475575,0.7478609017394934
2021-04-23,-0.041447124304267155,0.6837646762498266
2021-04-26,-0.1312430426716141,0.19536298482419948
2021-04-27,-0.1011379097093383,0.3192083376955398
2021-04-28,0.021645021645021644,0.8315960997268309
2021-04-29,0.03453308596165739,0.7343556376414979
2021-04-30,0.18983302411873837,0.059839055857120654
2021-05-03,0.22310451453308594,0.02643729650973964
2021-05-04,0.18123685837971554,0.07260901805718639
2021-05-05,0.21951762523191093,0.02902581760542708
2021-05-06,0.19960420531849102,0.047614324904017125
2021-05-07,0.137291280148423,0.17538300091426973
2021-05-10,0.04550401978973407,0.6547011149782562
2021-05-11,-0.02677798392084106,0.7924727830086536
2021-05-12,0.09688311688311686,0.34009442794796685
2021-05-13,0.010624613481756338,0.9168726216148304
2021-05-14,-0.030105132962275818,0.7673789342000842
2021-05-17,0.02800247371675943,0.7832113706662818
2021-05-18,-0.08047000618429188,0.4284872096212189
2021-05-19,-0.15010513296227582,0.1380810207456663
